clinicid,hospitalname,IsHospital,City,Province,RegionName
75E604AFE33F43EB0D06373B383EC430,National Kidney and Transplant Institute,True,Quezon City,Manila,NCR
7C667FCEFBC8AFCB8641FD246D60C462,Lung Center of the Philippines,True,Quezon City,Manila,NCR
F6B192564928A1348DA491C4987E08C4,F.Y. Manalo Medical Foundation Inc.-New Era General Hospital,True,Quezon City,Manila,NCR
8C7228219B23699F256DEA45BA5CDF13,Unihealth Southwoods Hospital,True,Biñan City,Laguna,IV-A
972ED36C4497755CF81FB5141F902531,Asian Hospital and Medical Center,True,Muntinlupa,Manila,NCR
FC3F0B553FD61E0A6B93792B735859F2,Las Piñas City Medical Center,True,Las Piñas,Manila,NCR
E649B6EB958A777CA96EE70F22C6B27F,Zamboanga City Medical Center,True,Zamboanga City,Zamboanga del Sur,IX
BABF045D8F8F20B3DA6EA66DC4A41835,"San Francisco Doctor's Hospital, Inc.",True,San Francisco,Agusan del Sur,XIII
127F75906618C4A0D33D9188AC6DF110,Andres Soriano Memorial Hospital Cooperative,True,Bislig City,Surigao del Sur,XIII
5FC4698A9539A70B368C5AA9736C49EB,Chong Hua Hospital,True,Cebu City,Cebu,VII
EE8719C6136DA3BC870C235EF3069B60,Notre Dame de Chartres Hospital,True,Baguio City,Benguet,CAR
1D32607AB01409C4B6916C5CAE13B269,Notre Dame de Chartres Hospital,True,Baguio City,Benguet,CAR
A56AAA84688618331D4B0E77756D6C0F,Notre Dame de Chartres Hospital,True,Baguio City,Benguet,CAR
C5A4273EE913C53DE4B72FADBFC6CB7F,Cardinal Santos Medical Center,True,San Juan,Manila,NCR
9D42D7587D22E1D36D009E89D4A2DE98,Makati Medical Center,True,Makati,Manila,NCR
78C9B2FEB376C45DD97EB6A3CF19048E,A. Zarate General Hospital,True,Las Piñas,Manila,NCR
77DF7F6DFB16F51F7D9008C12765A986,Bishop Joseph Regan Memorial Hospital,True,Tagum City,Davao del Norte,XI
7EB0E9AAB7876F4B801E76DA5084759B,"Sacred Heart Hospital of Malolos, Inc.",True,Malolos City,Bulacan,III
793A0CCE41071C3362BED8FDDEAA2B15,Ospital Ng Guiguinto,True,Guiguinto,Bulacan,III
C9684EE86EE11AE2556FFA8B9EB8CD6B,Bulacan Medical Center,True,Malolos City,Bulacan,III
5122EEE5A7E2768194775F68037E2EBC,Our Lady Of Grace Hospital,True,Caloocan,Manila,NCR
AC63EC3793010B4F6477DF5E0006CA07,University of the East Ramon Magsaysay Memorial Medical Center,True,Quezon City,Manila,NCR
A5DE315ACB973B8E6DA83458C9E456D3,University of the East Ramon Magsaysay Memorial Medical Center,True,Quezon City,Manila,NCR
D54BE4FF5A9DAD8E016206A562BB7915,University of the East Ramon Magsaysay Memorial Medical Center,True,Quezon City,Manila,NCR
37C429609AA5FFE35484714281EBCB23,University of the East Ramon Magsaysay Memorial Medical Center,True,Quezon City,Manila,NCR
6B027466C3CA21B6D1A1D594D6820833,University of the East Ramon Magsaysay Memorial Medical Center,True,Quezon City,Manila,NCR
A3E03B54FAF412C2AC7250D6974C15CB,University of the East Ramon Magsaysay Memorial Medical Center,True,Quezon City,Manila,NCR
2AFA67F25EB7E5A6832AE991BD386613,University of the East Ramon Magsaysay Memorial Medical Center,True,Quezon City,Manila,NCR
0D0E307E4FFE5531D2DE1101F98992BE,University of the East Ramon Magsaysay Memorial Medical Center,True,Quezon City,Manila,NCR
59D1292FF905B655ED6033847FA6176E,University of the East Ramon Magsaysay Memorial Medical Center,True,Quezon City,Manila,NCR
CDA81C6CC858986F2BE6AD43C64E5C99,University of the East Ramon Magsaysay Memorial Medical Center,True,Quezon City,Manila,NCR
CA4E13F25E6EA38D8D1A263B675331F6,University of the East Ramon Magsaysay Memorial Medical Center,True,Quezon City,Manila,NCR
40547606FBA6796B5CDED9CF8F7B6062,University of the East Ramon Magsaysay Memorial Medical Center,True,Quezon City,Manila,NCR
AD065B7F42514CF709A26B3BB95F39EE,University of the East Ramon Magsaysay Memorial Medical Center,True,Quezon City,Manila,NCR
C64C7085E3ECB77C60CAF49560A1EA67,University of the East Ramon Magsaysay Memorial Medical Center,True,Quezon City,Manila,NCR
28144C5D22C74864CEE1B3EEDBCE3C85,University of the East Ramon Magsaysay Memorial Medical Center,True,Quezon City,Manila,NCR
02C7B9E35B5ABE16EFF4721993BEB0FD,Alabang Medical Clinic-Muntinlupa Branch,True,Muntinlupa,Manila,NCR
2B7A26A14D10D78513786AC0A0E811ED,"Jose C. Payumo, Jr. Memorial Hospital",True,Dinalupihan,Bataan,III
6EE684091FE7CBA88C97F114350CB2EA,Commonwealth Hospital and Medical Center,True,Quezon City,Manila,NCR
6B17D006A2ED6F12F07C7EA60B8002B5,Centuria Medical Makati,True,Makati,Manila,NCR
5BB5F8D030F5E6E4B6D137C6990F0772,Centuria Medical Makati,True,Makati,Manila,NCR
77D40045C24C613463C3EEF0732475F3,Centuria Medical Makati,True,Makati,Manila,NCR
5D8DC5DBD84F605017F1C835DA6031D7,Centuria Medical Makati,True,Makati,Manila,NCR
5D7BEC8C05EBB017758028AA34DA27B1,Centuria Medical Makati,True,Makati,Manila,NCR
BB97E7D1B0E54DF5E1AB088ECDFB4079,Centuria Medical Makati,True,Makati,Manila,NCR
049251C63A428A409B576D20A86EC031,Allegiant Regional Care Hospitals (ARC),True,Lapu-Lapu City,Cebu,VII
FDB0DFC7A10173835252BE882819B650,Isaac T. Robillo Memorial Hospital,True,Davao City,Davao del Sur,XI
20A64966EECEA0BB7C95D963FCE387B3,United Candelaria Doctors Hospital,True,Candelaria,Quezon,IV-A
67CBA9AE9E4555079D1751EA3D187147,Peter Paul Medical Center of Candelaria,True,Candelaria,Quezon,IV-A
940D71772D450302C32285A50184FA9E,San Pablo Colleges Medical Center,True,San Pablo City,Laguna,IV-A
AC9279F0A8D761B624341759260E7AA6,"Community General Hospital of San Pablo City, Inc.",True,San Pablo City,Laguna,IV-A
6FE5F41AD53538D0B9C78BA3A5603D67,"Evangelista Medical Specialty Hospital, Inc.",True,San Pedro City,Laguna,IV-A
4EF1169339D753629858CCDF58E1A810,Metropolitan Medical Center,True,Manila,Manila,NCR
14C0491F103AB436DF4DB61A97F227F2,Bicol Medical Center,True,Naga City,Camarines Sur,V
1AE78E32391B4AC70F0F492717D88F48,"San Isidro Hospital, Inc.",True,Angono,Rizal,IV-A
6A639C52538FD7BB3E1186724AFBE9B2,Global Medical Center of Laguna,True,Cabuyao City,Laguna,IV-A
DB3D0795594DF899891FDB8F2233AD33,Our Lady of the Pillar Medical Center,True,Imus City,Cavite,IV-A
AAC1EA0F73D4664C59969F5B9D6FD41E,Our Lady of the Pillar Medical Center,True,Imus City,Cavite,IV-A
EE9A1FC09B64D5CDD17BA7B7F6640409,"Nueva Ecija Good Samaritan Health Care System, Inc.(Ext) (Gapan City)",True,Gapan City,Nueva Ecija,III
9A1A05C42C96B161ECD2884B758E114A,"Family Care Hospital, Inc.",True,San Pedro City,Laguna,IV-A
10A55F345C206822C64A07D7728AEF73,Santa Rosa Hospital and Medical Center,True,Santa Rosa City,Laguna,IV-A
F430DB26087C0082B5EE62DA73631985,Negros Polymedic Hospital,True,Sibulan,Negros Oriental,VII
C9D83F1C395E67E3945F46B2E550B185,Negros Polymedic Hospital,True,Sibulan,Negros Oriental,VII
03E255566D771682D267B1922903AF67,Negros Polymedic Hospital,True,Sibulan,Negros Oriental,VII
A87F31924667BD8487FF800FF1829DF1,Chinese General Hospital & Medical Center,True,Manila,Manila,NCR
C4D2C9B768A6547823D7FF62087BEF0E,Divine Grace Medical Center,True,General Trias,Cavite,IV-A
B51E4564BCAFEE1B797C2EF510E0F989,Bicol Access Health Centrum,True,Naga City,Camarines Sur,V
FA5723A60FC448C4EE84819937DFDEB7,GreenCity Medical Center,True,San Fernando City,Pampanga,III
8DF77CB5AF3D82DD87C821B572807502,Metro Davao Medical and Research Center,True,Davao City,Davao del Sur,XI
3A28DCC6580B3C654621295E81A0F41A,St. Elizabeth Hospital,True,General Santos City,South Cotabato,XII
372680A47AC1B06023127CC5830F0441,Marcello-Padilla Hospital,True,Plaridel,Bulacan,III
402DE63BE8BC8040DD2878205DEAC386,Novaliches General Hospital,True,Quezon City,Manila,NCR
CAA0FE665AF380B663E4CD90F4E976C8,Our Lady Of Grace Hospital,True,Caloocan,Manila,NCR
E61B865C4E3287487F1B8FEB13D6215C,Universal Health General Hospital,True,Malasiqui,Pangasinan,I
93DD84D3F9B0CC34957A3D9166D2D75E,Notre Dame de Chartres Hospital,True,Baguio City,Benguet,CAR
4703873A678A5CD835A7500D9A0948D1,Healthway Greenbelt 5,True,Makati,Manila,NCR
6D55A62E8F25F61DEE04192481E8FAB6,De Los Santos Medical Center,True,Quezon City,Manila,NCR
01E3E50DEB2D5CC8772B4E099E69D52B,Makati Medical Center,True,Makati,Manila,NCR
BD368B0C08F20E87FE463F6B0DD60835,Western Visayas Medical Center,True,Iloilo City,Iloilo,VI
E801F99C957EC0BF9DAB6F11DF89778C,Chong Hua Hospital Mandaue and Cancer Centre,True,Mandaue City,Cebu,VII
B2CEA2CE8A7B8EE1AD5A97F9170CF234,General Santos Doctor's Hospital,True,General Santos City,South Cotabato,XII
29F9F44133920CF34358A335B3D4899B,South City Hospital and Medical Center,True,Bacoor City,Cavite,IV-A
01B64625B4B39FB174B48C23E9FE7B08,Allied Care Experts (ACE) Medical Center - Quezon City,True,Quezon City,Manila,NCR
46C6A6C72EDF42B1335217A9EB4B2325,Allied Care Experts (ACE) Medical Center - Quezon City,True,Quezon City,Manila,NCR
976F3D77E359F934970E7287F2318116,De La Salle University Medical Center,True,Dasmariñas City,Cavite,IV-A
0AB0FC8F90A18B850804244A006ED2D4,San Pablo Colleges Medical Center,True,San Pablo City,Laguna,IV-A
94A69F0A7D3171579EE7D8E089AD900B,San Pablo Colleges Medical Center,True,San Pablo City,Laguna,IV-A
8F60E6CDF081310A5C45179494E6D3E2,Cardinal Santos Medical Center,True,San Juan,Manila,NCR
4D858E0474A0A08C9257EE6250F847D2,Fatima University Medical Center - Antipolo City,True,Antipolo City,Rizal,IV-A
D2D6ABCB8D26945763ACF5D5B7872BCE,Panopdopan District Hospital,True,Lamut,Ifugao,CAR
87755E2BB813ED0AD03D9801B4E0320D,Roxas Medicare Hospital,True,Roxas,Palawan,IV-B
4BA3A8AAAD152D230887DA6A26610846,Victor R. Potenciano Medical Center,True,Mandaluyong,Manila,NCR
4D36E559787B682162CE19874702BF39,Our Lady of Lourdes Hospital,True,Manila,Manila,NCR
6FC6530065DD97671EFC710510979DC9,Parañaque Doctor's Hospital,True,Parañaque,Manila,NCR
233E59FA6283938BAFF02608900E1BBF,Parañaque Doctor's Hospital,True,Parañaque,Manila,NCR
7231F24211CD7792FE7B39DA2A2819FC,Philippine Heart Center,True,Quezon City,Manila,NCR
F950866095596DB1D471FFBC7694FB0A,Baypointe Hospital & Medical Center,True,Olongapo City,Zambales,III
41EB08EFAB98BA98E7F12C1F42F065C7,Diliman Doctors Hospital,True,Quezon City,Manila,NCR
B2C6A69CB348F63B04E272AD9679E5FA,Philippine Children's Medical Center,True,Quezon City,Manila,NCR
B575E1F659C7D47F3FD50CC248891ECF,Cagayan de Oro Polymedic General Hospital,True,Cagayan de Oro,Misamis Oriental,X
1C23E4B702AC1CA72C7BC88F535FAE8F,Chong Hua Hospital,True,Cebu City,Cebu,VII
28F1287E11D0452B811E7A4937989A20,Dr. Pablo O. Torre Sr. Memorial Hospital (Riverside Medical Center),True,Bacolod City,Negros Occidental,VI
9764334FC73C4790FA6F10E67A8D35CD,Bacolod Adventist Medical Center,True,Bacolod City,Negros Occidental,VI
EA734165193024428762ECD8CBE338DB,ManilaMed - Medical Center Manila,True,Manila,Manila,NCR
1C7640494D7B763E2F1521E08075CF61,GreenCity Medical Center,True,San Fernando City,Pampanga,III
B8727981B7F3D46B51D5B6770632E453,Makati Medical Center,True,Makati,Manila,NCR
81EF0F4401B9BEC98B849DF4F0FEBFD3,Roxas Memorial Provincial Hospital,True,Roxas City,Capiz,VI
EECD53E5E1FFD09C417B2AAD6CAAA3F3,Capitol University Medical Center,True,Cagayan de Oro,Misamis Oriental,X
B6084EEE5942341BEE5B666423D284DC,Capitol University Medical Center,True,Cagayan de Oro,Misamis Oriental,X
C913D53B4C55EE20ACB97BAD39C38458,Capitol University Medical Center,True,Cagayan de Oro,Misamis Oriental,X
851B10E5B105815806EFCF78B53588F4,Capitol University Medical Center,True,Cagayan de Oro,Misamis Oriental,X
935EF067472D5BAE490026F43722B51E,Fatima University Medical Center - Antipolo City,True,Antipolo City,Rizal,IV-A
5B48CF6D948C70034F7A239F8E5C566D,Fatima University Medical Center,True,Valenzuela,Manila,NCR
09007E0CCA182DE277BEDE82C40F2B1E,The Medical City-South Luzon,True,Santa Rosa City,Laguna,IV-A
788719CC45BA3937014FAD2961C6D27B,Philippine Heart Center,True,Quezon City,Manila,NCR
902B29421F11BEA0BEC33126F1C34112,University of Perpetual Help Dalta Medical Center,True,Las Piñas,Manila,NCR
51B68F5195A2B629640C55358CD4A7F5,Far Eastern University-Nicanor Reyes Medical Foundation,True,Quezon City,Manila,NCR
B4FD263BB699F424CDB6A662AF0049B2,Alfonso Specialist Hospital,True,Pasig,Manila,NCR
6D8BAF465E25DCB5F546646EE3F9C000,The Medical City,True,Pasig,Manila,NCR
6E65E50146BF86839D4A52493163959A,Lung Center of the Philippines,True,Quezon City,Manila,NCR
D69B9159A37A710D16B67C5E61E2E219,Perpetual Help Hospital Biñan,True,Biñan City,Laguna,IV-A
A1F40C42A98D42936DB30295C6245991,"Medical Center Parañaque, Inc.",True,Parañaque,Manila,NCR
4011B4F479762DB72D1FD2C007C57532,Marcelo Hospital of Baliuag,True,Baliuag,Bulacan,III
D3E0182476466A3C2FCC74778B89EA6B,Marcelo Hospital of Baliuag,True,Baliuag,Bulacan,III
5328C22DC818E19521B07A7A36CA1620,Dr. Montano G. Ramos General Hospital,True,Quezon City,Manila,NCR
E59BED9538A7A165E0D2A1C34335A4AB,University of Perpetual Help Dalta Medical Center,True,Las Piñas,Manila,NCR
E7B52CA13B8BBCFA6E67BCF09D617398,Alabang Medical Clinic,True,Muntinlupa,Manila,NCR
BC65931E18AD6A064FBC22F4E6343F25,Holylife Hospital,True,Pasig,Manila,NCR
03450E16B270EFF0C705AC89F4288996,St. Camillus Medical Center,True,Pasig,Manila,NCR
C56B7BECFE4383D3EF77D68C78A5D2BD,Chinese General Hospital & Medical Center,True,Manila,Manila,NCR
7377F47F95A1202EA8D330061B674DEA,Isabela Doctors' General Hospital,True,Ilagan City,Isabela,II
D7445D18D5C5AB0CE2BBD3BC67C8D9F3,San Mateo Medical Center,True,San Mateo,Rizal,IV-A
3AD351A5C653F967065C746393A3C1A8,Laguna Holy Family Hospital,True,Santa Cruz,Laguna,IV-A
98F082043F5FE5C976C26BFEFFED282E,San Mateo Medical Center,True,San Mateo,Rizal,IV-A
B12EB2AD6B9E2F46DB291C12271A942E,Fatima University Medical Center - Antipolo City,True,Antipolo City,Rizal,IV-A
3301C1D9084AFC8E5E4B10B05D91ABBE,Providence Hospital,True,Quezon City,Manila,NCR
6AA4B8B16714B6902F7F1127BCD142D0,St. Camillus Medical Center,True,Pasig,Manila,NCR
24BB26BB300EEFD5ECD1373E002D8DF5,ACE Medical Center- Bohol,True,Tagbilaran City,Bohol,VII
B4AA16D8D291BC9EEF7D9ECCC6567683,Tagbilaran Community Hospital Corp.,True,Tagbilaran City,Bohol,VII
2E9485578E8E144F65EF1AE5F5063BF9,Chinese General Hospital & Medical Center,True,Manila,Manila,NCR
1A91B1AA59F8FF351D0E6824DF783D67,Cardinal Santos Medical Center,True,San Juan,Manila,NCR
DAB67E6A8473DA92EE0645BF8854F629,Philippine Heart Center,True,Quezon City,Manila,NCR
BD38184EE56F9F286F9A4E649A740E42,"Dr. Amando L. Garcia Medical Center, Inc.",True,Angeles City,Pampanga,III
E5299A3F17EBBCCE23D7A8C90ADF81CC,Central Luzon Doctors' Hospital,True,Tarlac City,Tarlac,III
C566177F38627E45E5A79DBF1DD187CA,Cainta Municipal Hospital,True,Cainta,Rizal,IV-A
1212EF2E184032938C4AAB379B13A471,The Medical City,True,Pasig,Manila,NCR
2874698604693BF1C82C5F264EE15E96,Roxas Medicare Hospital,True,Roxas,Palawan,IV-B
53E4DB6F596904F154B5EFA09193E3AB,The Medical City Clark,True,Mabalacat City,Pampanga,III
F9C42040716C5EC592A0CD1735E596FF,Mother Teresa of Calcutta Medical Center,True,San Fernando City,Pampanga,III
57C1B7B72487B5AD15E6F2ABE2370C17,GreenCity Medical Center,True,San Fernando City,Pampanga,III
98B8BFC1A714A2B84AF2B8A57FD7DC2C,Angeles University Foundation Medical Center,True,Angeles City,Pampanga,III
A8C58162D2DF20549828CAFB3645A961,Gabriela Silang General Hospital,True,Vigan City,Ilocos Sur,I
DA38769133A761C1DB1BF48DB6E4A135,Mary Mediatrix Medical Center,True,Lipa City,Batangas,IV-A
9A469156F5E380345F69DBA2862D44E0,Maayo Medical,True,Mandaue City,Cebu,VII
42C3ABD51A096C8A65CD82889898916F,QualiMed Hospital (Altaraza),True,San Jose del Monte City,Bulacan,III
5ABA61339BE8C5667AEB08C044E8F59A,Brigino General Hospital,True,San Jose del Monte City,Bulacan,III
FAB95CA615E1403B9B80A661C156EB30,Grace General Hospital,True,San Jose del Monte City,Bulacan,III
7368A605424C892197C5FC1743F2D3B1,SJDM Muzon Medical Center,True,San Jose del Monte City,Bulacan,III
C764288AF5C0147A988705C2E7826E28,A. P. Cruz Community Hospital,True,Malabon,Manila,NCR
80088112C1B2F1EF9063E0F8ED2F9FE0,Rep. Pedro Trono Memorial District Hospital,True,Guimbal,Iloilo,VI
EAC626340B6FF134E38FC5B7B1F14974,Medina General Hospital,True,Ozamiz City,Misamis Occidental,X
69FC366F1A0CCB6967C128510F26854E,Don Valerio Palmares Sr. Memorial District Hospital,True,Passi City,Iloilo,VI
0A8E9D1CF3EE0AF0E6526059E1AC59D1,A. P. Cruz Community Hospital,True,Malabon,Manila,NCR
5E1FE0A89F56E5E59E057B49AAE118BB,Quezon Medical Center,True,Lucena City,Quezon,IV-A
F28C1ABB074B9EC6502BFCCE1B3E709F,Chong Hua Hospital,True,Cebu City,Cebu,VII
FAD966A3F8FC7A538C1EDD9AA5C22FD5,Iloilo Mission Hospital,True,Iloilo City,Iloilo,VI
103C95B905E20D63A6354E5284922BD2,Ormoc Doctors Hospital,True,Ormoc City,Leyte,VIII
89A183C0C11D6D0CA7830F9D530A3097,Ormoc Doctors Hospital,True,Ormoc City,Leyte,VIII
8E3187C1C7AD8EC804B4D2FCD7C25BD4,Ormoc Doctors Hospital,True,Ormoc City,Leyte,VIII
C712DA56EF432AC2C0485556CF452BE6,Allied Care Experts (ACE) Medical Center - Quezon City,True,Quezon City,Manila,NCR
C80BC2FBADAB1C16DD058069491B4604,Amang Rodriguez Medical Center,True,Marikina,Manila,NCR
923B4926A703DB2F6355A326BF10656E,University of Santo Tomas Hospital,True,Manila,Manila,NCR
12DB1DBF2200BC9C5F1D04C69AE04FF0,Cardinal Santos Medical Center,True,San Juan,Manila,NCR
CACA633D466787A2605A386D6CD58CEC,Cardinal Santos Medical Center,True,San Juan,Manila,NCR
881033020C988CB96041B1C5F6361BDF,Cardinal Santos Medical Center,True,San Juan,Manila,NCR
A00F98E6B5B44CE95B3489A3992EF26C,University of Santo Tomas Hospital,True,Manila,Manila,NCR
5003A4AE7BA6A9B3F0EB6B463CF09AEB,Cardinal Santos Medical Center,True,San Juan,Manila,NCR
AD644E9304513DD34EBAB678E9C3840D,Pasig City Children's Hospital,True,Pasig,Manila,NCR
013C8FB523008502E67C70C9DDC17DC5,Cardinal Santos Medical Center,True,San Juan,Manila,NCR
56AE29D4498E449970C307BD958B128B,Pasig City Children's Hospital,True,Pasig,Manila,NCR
3F3A6943C3CE919CD8A5EE810B459104,University of Santo Tomas Hospital,True,Manila,Manila,NCR
33C6343B93CEAEDD75B7B49AA7658AF9,Pasig City Children's Hospital,True,Pasig,Manila,NCR
454CEC43118791A3B9E494A2E5D8AD2A,Pasig City Children's Hospital,True,Pasig,Manila,NCR
65B8E141BBF2ECF180A01929890C734E,Pasig City Children's Hospital,True,Pasig,Manila,NCR
FFFCC1A3964B4AD665FA2F07D7BFD086,Bethany Hospital,True,San Fernando City,La Union,I
1BC3368DDB162D1F2846B60B810CE6C0,Bethany Hospital,True,San Fernando City,La Union,I
0555BB36E8CFB7AF4AAAD5472CAB1C49,Malolos Maternity Hospital and Eye Center,True,Malolos City,Bulacan,III
478B338A545D848728287D2CD417B560,Our Lady of the Pillar Medical Center,True,Imus City,Cavite,IV-A
3A78F0F1CD8B2BE3C3BC5086C46C1D7C,De La Salle University Medical Center,True,Dasmariñas City,Cavite,IV-A
1A20388227AF8926EDAC8071B8255EFA,San Pedro Calungsod Medical Center,True,Kawit,Cavite,IV-A
604ED2B8703EE490B93A502EF83743CE,Healthserv Los Baños Medical Center,True,Los Baños,Laguna,IV-A
4C3839796178FF2728A4E04B1250DC50,Fatima University Medical Center - Antipolo City,True,Antipolo City,Rizal,IV-A
994B6AB829B64D07357DBBB654025D5C,St. Luke's Medical Center-Global City,True,Taguig,Manila,NCR
DB7F2BF023263EB0A0A8247C5007F49A,St. Luke's Medical Center-Quezon City,True,Quezon City,Manila,NCR
4490759A6B69ECB7C170D8E1476BE569,"The Doctors Hospital, Inc.",True,Bacolod City,Negros Occidental,VI
0FECCDE63FA107FADD9E5D43A5AE60EF,Metro Davao Medical and Research Center,True,Davao City,Davao del Sur,XI
C8C83F959021E1042EFA4C5146754409,The Medical City-Iloilo,True,Iloilo City,Iloilo,VI
8AC65B1061EC1E8B4EBDEBC5B98E5C9D,Ramiro Community Hospital,True,Tagbilaran City,Bohol,VII
3506709108E107543AA9FCF845DAF0A6,Ramiro Community Hospital,True,Tagbilaran City,Bohol,VII
A9F0AA050B0E0029545E79138EC549F8,Ramiro Community Hospital,True,Tagbilaran City,Bohol,VII
7BE547D16DA724A9DBBA124EFBAB0A44,Batangas Healthcare Specialists Medical Center,True,Batangas City,Batangas,IV-A
33C36D2980D69643C74F3B3ADADE5260,St. Gerard Hospital,True,San Pablo City,Laguna,IV-A
DA2FFB5687D0E20069A8921EFF310602,"Unihealth-Baypointe Hospital And Medical Center, Inc.",True,Subic,Zambales,III
FB8E1EA7FBBEBEAD5AF0CA4DB35408D0,Sorsogon Medical Mission Group Hospital and Health Services Cooperative,True,Sorsogon City,Sorsogon,V
D717E27D7F1BD9DCA3FBBDCEBACB121C,Philippine Heart Center,True,Quezon City,Manila,NCR
78E3B5CA79E1D3688B73C13540B5C261,Gentri Doctors Medical Center Inc.,True,General Trias,Cavite,IV-A
E04A9A2D51029F73F5C3B7A085DE91EE,South Imus Specialist Hospital,True,Imus City,Cavite,IV-A
7BD89D300D39CED373D95EE7EB3C4B78,City of Imus Doctors Hospital,True,Imus City,Cavite,IV-A
BE03F76CC8E48304C888ADCF6241E45B,A. P. Cruz Community Hospital,True,Malabon,Manila,NCR
D059F8FE3D5ACACBE25424C27759F111,Metropolitan Medical Center,True,Manila,Manila,NCR
F838653DADC0732215222A1E0FD8190F,"Metro Antipolo Hospital and Medical Center, Inc.",True,Antipolo City,Rizal,IV-A
2C0C63B0449C63FE70737D064F3C43BB,St. Vincent Hospital,True,Marikina,Manila,NCR
877AB25F9CDD12BB55BF46BB7A827F64,San Fernandino Hospital,True,San Fernando City,Pampanga,III
5BAB3D30B59CBFA316CC0F6D9F8E6AC7,ManilaMed - Medical Center Manila,True,Manila,Manila,NCR
843F61D9C31569E3ECDC8FFAF5A4ACCA,United Candelaria Doctors Hospital,True,Candelaria,Quezon,IV-A
DD486DA79D6FD3483352AFFFAA3535BB,Chinese General Hospital & Medical Center,True,Manila,Manila,NCR
01DA9689EBF762AD9B6F4879EEAA484D,Camarin Doctors Hospital,True,Caloocan,Manila,NCR
674D8D5F7F53691EE5CCF2D6095602DA,Davao Doctor's Hospital,True,Davao City,Davao del Sur,XI
9BF9E4342000488A6910BBB1E8CEDDF9,Allied Care Experts (ACE) Medical Center - Quezon City,True,Quezon City,Manila,NCR
5465772E1379D52A6FFC40444C7CBF09,The Medical City-South Luzon,True,Santa Rosa City,Laguna,IV-A
BF84BD4C313F518513480E20D34412BA,Cavite East Asia Medical Center,True,Bacoor City,Cavite,IV-A
1E8EB8EBA52CAF6AF665A6E147D246FA,De La Salle University Medical Center,True,Dasmariñas City,Cavite,IV-A
9682CF5A38AABADAEFB7C52A5FFAEE08,ManilaMed - Medical Center Manila,True,Manila,Manila,NCR
0E46C9990C6DAF3876B5166B2BC79FDC,ManilaMed - Medical Center Manila,True,Manila,Manila,NCR
4CD9B9A23D1C08707A723B56062A502F,Victor R. Potenciano Medical Center,True,Mandaluyong,Manila,NCR
35FE071CD4426FE8A90666101FFF1BF0,Healthway Manila,True,Manila,Manila,NCR
39DBAE210359F74547A7D37205719B03,Bicutan Medical Center,True,Taguig,Manila,NCR
B31777E439A3C3EE74F44C7F608F57E5,Cardinal Santos Medical Center,True,San Juan,Manila,NCR
E9164C9BA1D2A0DC4E7A4A53A7613438,San Lazaro Hospital,True,Manila,Manila,NCR
968D84C55299F329DED4356EA90A4FC4,San Pablo Colleges Medical Center,True,San Pablo City,Laguna,IV-A
0F1DA65FDCF697CE21F424DE22C79AB9,Global Care Medical Center of Canlubang,True,Calamba City,Angeles,IV-A
B4EAFD1174BEE5BC3E87D06B7748CC2A,"Perpetual Succour Hospital of Cebu, Inc.",True,Cebu City,Cebu,VII
AABDBE301A4825E99BA7C8C587676E24,Healthserv Los Baños Medical Center,True,Los Baños,Laguna,IV-A
F4AE163E87A012D4AB5106F993DECB4C,Chong Hua Hospital,True,Cebu City,Cebu,VII
BBB55F972108AD24E5583D666A45C05E,The Lord's Hospital,True,Meycauayan City,Bulacan,III
E26FEF09EAC8C8BC6D5E0A783A1CF45B,The Lord's Hospital,True,Meycauayan City,Bulacan,III
1ABDEC9E557DD71F742A5CFD35FB85F5,University of Santo Tomas Hospital,True,Manila,Manila,NCR
60A5A506E99D3B76A199C91AAF28C181,Commonwealth Hospital and Medical Center,True,Quezon City,Manila,NCR
857A70DA8E7DA7322F8B596C66650BA4,Chong Hua Hospital Mandaue and Cancer Centre,True,Mandaue City,Cebu,VII
CF997FC1F9DCC27496E350D4D0F6A79F,Central Luzon Doctors' Hospital,True,Tarlac City,Tarlac,III
9F423D8558BA8D9D96A987C9933FFD49,Diliman Doctors Hospital,True,Quezon City,Manila,NCR
8039D1E6173BC70139D255A933D84A75,Fairview General Hospital,True,Quezon City,Manila,NCR
0DD94870032028C3E946FAB7A07A912D,ManilaMed - Medical Center Manila,True,Manila,Manila,NCR
F096D3DA9F8797E053EDD854335413AB,Mary Mediatrix Medical Center,True,Lipa City,Batangas,IV-A
FC2AB5E9A8DD35473C8DC453A62962F7,Palawan Adventist Hospital,True,Puerto Princesa City,Palawan,IV-B
92549314A3186484CEF8B49F255A5F60,ACE Medical Center Palawan,True,Puerto Galera,Oriental Mindoro,IV-B
E70C19EC41E54548DB90CB667C4C62FA,University Health Services,True,Quezon City,Manila,NCR
54430319F44A3FEBE74012D9CED38A1D,Madonna and Child Hospital,True,Cagayan de Oro,Misamis Oriental,X
D231420FDA34541E691C58019767AB04,Madonna and Child Hospital,True,Cagayan de Oro,Misamis Oriental,X
DD8B0D06B4583E335755E5E914C16DAB,ACE Medical Center CDO,True,Cagayan de Oro,Misamis Oriental,X
5657A4A1F4BB5CC4B95D6E17B6AC6D62,San Juan De Dios Hospital,True,Pasay,Manila,NCR
D9AC1FC532DA6646901E9B30BA8964DD,"Metro Antipolo Hospital and Medical Center, Inc.",True,Antipolo City,Rizal,IV-A
